EMIS_ID,Private_Tutoring,Study_Hours,Sleep_Hours,Mobile_Usage_Hours,Motivation_Level,Stress_Level,Study_Environment,Parental_Education,Peer_Influence,Physical_Health_Rating,Attendance_Percentage,Risk_Level,Private_Tutoring_Encoded,Motivation_Level_Encoded,Stress_Level_Encoded,Study_Environment_Encoded,Parental_Education_Encoded,Peer_Influence_Encoded,Physical_Health_Rating_Encoded
2703100948200191,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,fair,24.88,0,0,2,0,3,5,3,1
2703105437702300,no,0.75,8.0,3.0,motivated,sometimes,with siblings,higher secondary / plus two or above,mostly encourage me,good,81.34,2,0,0,5,4,2,1,2
2703100948200199,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,good,25.36,0,0,2,0,3,5,3,2
2703100948100163,no,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,71.29,1,0,2,5,0,0,1,2
2703100947905779,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,77.99,2,0,2,4,0,4,3,2
1608900038000705,yes,0.75,8.0,3.0,very highly motivated,sometimes,own quiet room or dedicated study space,higher secondary / plus two or above,mostly encourage me,good,97.9,3,1,5,5,2,2,1,2
2703100948006909,yes,0.75,8.0,3.0,slightly motivated,rarely,with siblings,class 9 to 10,mostly encourage me,good,75.12,2,1,3,4,4,1,1,2
2703105437802433,no,0.75,8.0,3.0,very highly motivated,rarely,with siblings,higher secondary / plus two or above,neither encourage nor distract,good,77.99,2,0,5,4,4,2,3,2
1806000038001683,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,up to class 5,mostly distract me,fair,61.72,1,0,2,0,0,5,0,1
2703102327200008,yes,0.75,8.0,3.0,not motivated at all,sometimes,living room or kitchen,class 6 to 8,mostly encourage me,good,72.73,1,1,2,5,0,0,1,2
2703100948200224,no,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,no formal education,neither encourage nor distract,good,70.33,1,0,2,0,0,4,3,2
2703100948200186,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,fair,33.49,0,0,2,0,3,5,3,1
6701900017400413,yes,0.75,8.0,3.0,not motivated at all,almost always,living room or kitchen,no formal education,neither encourage nor distract,good,72.25,1,1,2,0,0,4,3,2
2703100948200149,no,0.75,8.0,3.0,not motivated at all,almost always,study on bed or floor,up to class 5,neither encourage nor distract,good,27.75,0,0,2,0,3,5,3,2
2703108977800578,no,0.75,8.0,3.0,motivated,never,living room or kitchen,higher secondary / plus two or above,mostly encourage me,good,78.95,2,0,0,2,0,2,1,2
2703100948006953,no,0.75,8.0,3.0,not motivated at all,rarely,living room or kitchen,no formal education,neither encourage nor distract,good,67.94,1,0,2,4,0,4,3,2
